,index,local_e,adsorbate_e,slab_e,effective_coord,center_coord,sites,band_gap,formation_eng,density,space_group_no,Miller_index,Sum_atomic_adsorbate,num_adsorbates,mean_atomic_bulk,Eads
5775,1470588,1.763366856590404,2.2875,1.774,9.0,1.0,1.0,0.0,-0.0545299083333326,7.542128391079458,129.0,111.0,9.0,4.0,34.5,-1.4753988200000094
5778,1077392,1.264106864863271,2.8200000000000003,1.34,1.0,1.0,1.0,0.0,-0.7720667150000006,4.7961848854724245,139.0,201.0,9.0,2.0,41.0,-1.1742537299999751
5797,159989,2.02320714224592,2.55,2.0285714285714285,3.5,2.0,2.0,0.4067000000000007,-0.5617403383333345,6.239593205782115,64.0,100.0,6.0,1.0,24.0,-0.0848754600000347
5800,1863943,2.320001981766043,2.465,2.3266666666666667,0.0,0.0,0.0,4.0299,-0.1569117809374998,1.1668748056808618,77.0,100.0,18.0,6.0,6.0,-1.0177465599999778
5823,815465,2.254003569617161,2.518,2.275,0.0,0.0,0.0,1.6033000000000002,-0.1533045764062492,3.637178521489007,9.0,101.0,17.0,5.0,32.5,0.1160496400000283
5828,1208715,2.3494209536929174,3.44,2.36625,1.0,1.0,1.0,2.5975,-0.6451277516666654,3.134754644309892,122.0,211.0,8.0,1.0,21.33333396911621,1.4393578600000012
5841,1733077,1.5894081516637666,2.5975,1.6110526315789475,0.0,0.0,0.0,0.0,-0.651628928333332,4.384114536373169,194.0,211.0,16.0,4.0,20.83333396911621,-1.8869597600000247
5856,1602091,1.7269578821281115,2.6133333333333333,1.7325,10.0,1.0,1.0,0.0,-0.2007997093333351,10.409066340930082,139.0,111.0,10.0,3.0,41.5,-0.5028188399999749
5868,553558,2.167615599435912,2.8200000000000003,2.19,5.0,1.0,1.0,0.0,-0.0240297959374989,6.996038716042829,64.0,110.0,9.0,2.0,36.66666793823242,0.4621362499999861
5877,1995405,1.6817928305074274,2.5975,1.75,0.0,0.0,0.0,0.0,-0.4163447468749979,10.41051360969899,63.0,110.0,16.0,4.0,65.0,-0.8507497700000073
5916,1209105,1.8729894637596416,2.316666666666667,1.9175,6.0,2.0,2.0,0.0,-0.9329200487215772,13.364891739705469,225.0,210.0,8.0,3.0,61.25,-1.504128659999992
5921,1733418,2.1245655802170416,2.518,2.125,6.0,1.0,1.0,0.1140999999999996,-0.3944238600000034,8.864926042704688,205.0,110.0,17.0,5.0,49.33333206176758,0.4155942799999934
5948,816045,1.6696908213194668,2.8200000000000003,1.77,3.0,2.0,2.0,0.4034,-0.5341760071647469,6.459925338721122,12.0,109.0,9.0,2.0,50.0,0.989019110000001
5949,2257844,2.012999800527653,2.55,2.0544444444444445,1.0,1.0,1.0,0.8813999999999997,-0.5120251563616119,7.297571445985277,160.0,201.0,6.0,1.0,54.0,2.8427464400000133
5951,1340349,1.8735035806147275,2.465,1.894,0.0,0.0,0.0,0.0,-0.8408476541666646,8.417432603254063,62.0,111.0,18.0,6.0,33.33333206176758,-1.5235195000000203
5954,685006,1.8100000000000025,2.518,1.81,0.0,0.0,0.0,0.0,-0.5133076262499987,7.258696839494758,139.0,1.0,17.0,5.0,33.25,-1.428768390000016
5957,1602521,1.5053634925172987,2.316666666666667,1.5133333333333334,9.0,1.0,1.0,0.0,-0.4221701212500015,7.584001854106508,123.0,211.0,8.0,3.0,32.0,-1.0334647199999836
5960,816108,2.06741140047359,2.2875,2.07,0.0,0.0,0.0,0.4565000000000001,-0.3037652880000109,6.542169633254352,139.0,201.0,9.0,4.0,54.20000076293945,-1.244040659999996
5966,1340415,2.2005645817758914,2.465,2.237142857142857,0.0,0.0,0.0,0.0,-0.7217664353703707,4.546106314965312,115.0,101.0,18.0,6.0,29.44444465637207,-2.1777514300000007
5981,1209448,1.993288739746453,2.8200000000000003,2.06,6.0,1.0,1.0,0.0,-1.718882037916666,4.4629484994553605,187.0,111.0,9.0,2.0,19.0,0.3473769400000606
5988,2258050,2.6062282751471115,3.44,2.717142857142857,0.0,0.0,0.0,5.263,-1.6928062693749997,2.406410435160529,12.0,199.0,8.0,1.0,16.0,5.470471660000001
5989,1864833,2.052629977679638,2.465,2.143333333333333,0.0,0.0,0.0,0.3296000000000001,-1.5805342943749991,5.139046403440359,164.0,211.0,18.0,6.0,36.0,-2.6996810700000253
6010,554190,1.662468291294582,2.8200000000000003,1.67,8.0,2.0,2.0,0.0,-0.4497093679166664,7.411693872529284,225.0,221.0,9.0,2.0,28.25,-0.5641217900000584
6016,1471720,1.729776615357614,2.316666666666667,1.885,3.0,2.0,2.0,0.0041999999999999,-0.5661618544895811,5.942976151542311,12.0,111.0,8.0,3.0,38.0,0.0756926999999905
6018,1602803,2.240960668719897,2.27,2.2423076923076923,0.0,0.0,0.0,0.0,-0.358219968650791,9.252974642726365,12.0,211.0,10.0,5.0,34.66666793823242,-2.319588099999976
6022,1471741,1.758551451020833,2.27,1.76,0.0,0.0,0.0,0.0,-0.1049976139999998,6.263863816630506,229.0,111.0,10.0,5.0,29.600000381469727,-2.912195030000021
6029,554278,1.615947276413742,2.465,1.6323076923076922,0.0,0.0,0.0,0.0,-0.2462499764285683,9.517648726571824,127.0,111.0,18.0,6.0,55.57143020629883,-2.307724790000009
6046,2127239,1.4817122687139166,2.27,1.586,0.0,0.0,0.0,0.0,-0.9409803638154756,3.825704243475368,187.0,101.0,10.0,5.0,27.200000762939453,-2.838363540000003
6060,1078720,1.4386922283121308,2.27,1.4433333333333334,0.0,0.0,0.0,0.0,-0.366392015,3.0393175923932017,194.0,211.0,10.0,5.0,18.33333396911621,-2.574108229999979
6061,554445,1.5998585750001375,2.5975,1.6325,11.0,1.0,1.0,0.0,-0.4803986049999995,7.229827340724072,225.0,210.0,16.0,4.0,32.75,-1.8464079999999967
6072,1865202,1.6818122482622908,2.465,1.734705882352941,0.0,0.0,0.0,0.0,-0.8590879863149351,6.350343708529236,3.0,210.0,18.0,6.0,32.75757598876953,-2.1322580199999948
6075,1471997,2.1793437645522613,2.2875,2.44,3.0,1.0,1.0,0.0,-1.2603612902500003,3.1420087127911525,221.0,111.0,9.0,4.0,19.799999237060547,-2.042916460000015
6079,1603076,1.2888087741273333,2.5975,1.3816666666666666,7.0,2.0,2.0,0.0,-0.9490920340000002,8.532274310517344,15.0,111.0,16.0,4.0,45.59999847412109,-2.72167625000003
6086,2389545,2.073781902558548,2.2875,2.076842105263158,4.0,1.0,1.0,0.0,-0.0681788699999993,5.967332117393338,62.0,211.0,9.0,4.0,38.0,-1.23487394
6088,1603124,1.8504021718373893,2.316666666666667,1.870833333333333,4.5,2.0,2.0,0.0,-0.5179042929741406,5.911142944079177,11.0,212.0,8.0,3.0,38.5,0.5038853300000028
6089,1734199,1.4912369474858291,2.27,1.5347826086956522,0.0,0.0,0.0,0.0,-0.8107171160416744,16.314557961197533,193.0,221.0,10.0,5.0,73.875,-2.5700634500001343
6101,1603190,1.7202713875992326,2.518,1.726,0.0,0.0,0.0,0.0,-0.168422851999999,5.581466500966712,221.0,221.0,17.0,5.0,21.0,-1.9800354299999867
6107,1734281,1.6935188957868643,2.5975,1.6988235294117648,7.0,1.0,1.0,0.0,-0.4414058002777778,6.732766444860586,141.0,102.0,16.0,4.0,28.0,-0.6248692299999448
6122,1078999,1.864671552847846,2.8200000000000003,1.865,8.0,3.0,3.0,0.180200000000001,-0.4759793662499998,6.534565165631615,198.0,111.0,9.0,2.0,20.0,-0.2902842800000371
6147,554832,1.3268193884154116,2.2875,1.446,4.0,1.0,1.0,0.4594,-1.210426868988094,3.4512427329684088,189.0,192.0,9.0,4.0,26.5,-2.4934311400000126
6151,2127716,1.9431125640159068,2.8200000000000003,1.9707692307692308,8.0,1.0,1.0,0.0133999999999998,-0.5319008307777816,10.130225829850296,12.0,211.0,9.0,2.0,46.33333206176758,-0.8092710099999749
6155,2127732,1.136707929042286,2.5975,1.1733333333333331,3.0,1.0,1.0,0.0,-0.417590735909091,2.9942079761091773,2.0,201.0,16.0,4.0,27.90909004211425,-0.4996933399999932
6158,1603459,1.836463993657376,2.6133333333333333,1.865,0.0,0.0,0.0,0.0,-1.1911791459077374,4.696968852336254,62.0,121.0,10.0,3.0,19.375,0.3290692900000067
6161,685973,1.7468694465400454,2.518,1.756,0.0,0.0,0.0,0.0,-0.5380357655555557,4.061526377490749,63.0,221.0,17.0,5.0,16.66666603088379,0.353698090000023
6162,1865623,1.9965774525121225,2.5975,2.002,4.5,2.0,2.0,0.0,-0.1225021258333332,8.41076399076899,38.0,110.0,16.0,4.0,29.0,-0.7944169400000192
6165,1472413,1.6439857150586088,2.316666666666667,1.655,8.0,2.0,2.0,0.0,-0.1286629956250031,8.238049416590465,223.0,111.0,8.0,3.0,36.5,-2.160947099999987
6192,1472521,1.9868495300981088,2.465,2.011428571428572,0.0,0.0,0.0,0.0,-0.6267247837499994,9.105693784733388,123.0,101.0,18.0,6.0,37.0,-1.65462279999997
6193,1341456,1.7603761978617856,2.465,1.8216666666666668,0.0,0.0,0.0,0.0,-0.1939604831250037,10.380820466425485,221.0,210.0,18.0,6.0,62.75,-1.5657780500000058
6213,555119,1.852403843658287,2.27,1.955,7.333333333333333,3.0,3.0,0.0,-1.5933054262499988,5.6688668086978575,225.0,211.0,10.0,5.0,28.0,5.310216819999994
6217,1996935,1.8618321254437349,2.316666666666667,1.88,6.0,2.0,2.0,0.0,-0.2528805040325671,7.633194256605273,189.0,1.0,8.0,3.0,28.66666603088379,-0.6967183300000102
6224,1603741,2.02879274446652,2.465,2.03,0.0,0.0,0.0,0.0419,-0.2650498800000029,6.324705070463654,225.0,211.0,18.0,6.0,51.0,-1.601633910000004
6244,1210650,1.454510226846137,2.316666666666667,1.7,5.0,1.0,1.0,1.3433000000000002,-1.086044779499998,2.893271352854192,36.0,102.0,8.0,3.0,24.39999961853028,1.1649623200000008
6248,1472804,1.8167278277166348,2.518,1.83,0.0,0.0,0.0,0.9179000000000004,-0.2440902624999985,4.178128601351843,186.0,201.0,17.0,5.0,32.0,-1.7890051600000163
6255,686394,1.7832655998540052,2.465,1.7871428571428571,0.0,0.0,0.0,0.0,-0.3983917644444443,4.934229741957298,63.0,10.0,18.0,6.0,17.77777862548828,-1.8121602900000653
6256,1603909,2.222605927552212,2.316666666666667,2.236666666666667,4.5,2.0,2.0,0.0,-0.3250987130208287,7.094224476122719,10.0,212.0,8.0,3.0,31.33333396911621,-0.4995170300000495
6259,1603922,1.4321951272352889,2.5975,1.59,2.0,1.0,1.0,1.7299,-1.1027655703185617,2.7941272913322406,9.0,1.0,16.0,4.0,22.0,0.877296020000017
6274,1866134,2.2263396682119527,2.6133333333333333,2.282857142857143,6.0,1.0,1.0,0.0,-1.602415212777777,2.1041505660904827,12.0,120.0,10.0,3.0,18.0,-0.6307226600000035
6278,817572,1.4306713282138197,2.518,1.518888888888889,0.0,0.0,0.0,0.0,-0.4095948342613605,4.165312907446553,15.0,98.0,17.0,5.0,31.90909004211425,-2.677441759999965
6289,1866173,1.0943539902128807,2.5975,1.2266666666666668,1.0,1.0,1.0,1.0019,-1.0568551419109191,4.700155721594678,55.0,112.0,16.0,4.0,53.5,0.6243727799999874
6353,1211169,1.3518859178609,2.518,1.4576923076923076,0.0,0.0,0.0,0.3443000000000005,-1.2564584531547611,2.4389499249792777,189.0,102.0,17.0,5.0,17.5,-1.2909417699999608
6391,1735619,2.0128768920550413,2.316666666666667,2.03,5.0,1.0,1.0,0.0,-0.6914391906666667,8.03586770657359,31.0,10.0,8.0,3.0,54.33333206176758,0.2972548800000254
6409,2128905,1.5085363953799182,2.6133333333333333,1.539,7.0,1.0,1.0,0.0,-0.6221275433333346,7.513681310517291,189.0,111.0,10.0,3.0,41.22222137451172,-0.5636953000000062
6441,2391240,1.0,2.5975,1.0,3.0,1.0,1.0,0.0,0.0212177900000005,1.5738101244536746,139.0,212.0,16.0,4.0,20.0,-0.4127001199999967
6443,1604828,1.60375840558517,2.27,1.696,0.0,0.0,0.0,0.0,-0.29691188375,5.292193628634817,123.0,101.0,10.0,5.0,32.0,-2.407587270000008
6455,1604877,2.0473306900246184,2.27,2.0625,0.0,0.0,0.0,0.0,-0.3354845949999978,10.93803813701244,139.0,111.0,10.0,5.0,42.0,-2.7858181800000352
6465,1211704,1.9124027797748908,2.6133333333333333,1.92625,3.0,1.0,1.0,1.6245000000000005,-0.5821135314285755,4.851529037055572,82.0,201.0,10.0,3.0,40.28571319580078,-0.2729622199999539
6482,1998210,1.2630814265559105,2.27,1.4188,0.0,0.0,0.0,0.5258000000000003,-0.9945620008620694,4.576545057818624,36.0,212.0,10.0,5.0,53.20000076293945,-2.19993353000001
6484,556431,1.2656355699837032,2.5975,1.4107692307692308,0.0,0.0,0.0,0.5752000000000002,-0.8630979730000007,4.006066661089576,62.0,221.0,16.0,4.0,38.79999923706055,-0.0137842400000067
6496,2129365,1.4786539861214654,2.5975,1.5371428571428571,0.0,0.0,0.0,0.0,-0.1479808949999999,5.986132804661545,194.0,101.0,16.0,4.0,39.5,-0.4533935799999966
6497,2391512,1.7013818061685513,2.27,1.7066666666666668,0.0,0.0,0.0,0.0,-0.168422851999999,5.581466500966712,221.0,111.0,10.0,5.0,21.0,-2.066139100000015
6518,1343028,1.6357034077349182,2.6133333333333333,1.645,8.0,2.0,2.0,0.0,-0.2855111500000014,6.063841130258229,221.0,110.0,10.0,3.0,29.0,-0.9498828600000024
6557,687867,1.532091425733881,2.27,1.649090909090909,0.0,0.0,0.0,0.0,-0.9490920340000002,8.532274310517344,15.0,121.0,10.0,5.0,45.59999847412109,-2.7981938799999853
6558,556796,2.328819902950718,2.2875,2.335714285714286,1.0,1.0,1.0,3.5201,-0.1244562913541666,0.9103993392461752,142.0,201.0,9.0,4.0,6.0,0.4460303800000247
6562,1736462,1.4212670403551892,2.27,1.51,0.0,0.0,0.0,0.0,-0.5665098616666674,8.100347759915934,63.0,110.0,10.0,5.0,62.0,-2.7862204099999985
6582,2260847,1.851048848441985,2.27,1.906428571428572,0.0,0.0,0.0,0.0,-1.0144387572222204,8.043734490616428,166.0,208.0,10.0,5.0,35.05555725097656,-2.856507620000116
6590,2391962,2.152141286116255,2.518,2.1625,0.0,0.0,0.0,0.0,-0.3202162443749987,11.389067650123362,139.0,110.0,17.0,5.0,41.5,-0.4252509099999884
6616,1343547,1.1386940650914466,2.518,1.1663636363636365,0.0,0.0,0.0,0.0,-0.1761053881818177,1.8799967328631075,2.0,192.0,17.0,5.0,18.090909957885746,-2.0315010600000107
6621,1736787,2.00270760686923,2.316666666666667,2.018095238095238,4.0,1.0,1.0,0.0,-0.5989599319999968,12.082838933845672,164.0,212.0,8.0,3.0,60.59999847412109,-0.4078048800000147
6631,557202,1.898776388613204,2.518,1.9455,0.0,0.0,0.0,0.0,-0.4150485868359439,8.925272933012131,85.0,201.0,17.0,5.0,63.375,-0.3585666600000081
6633,1343646,1.9546519683532888,2.316666666666667,1.97,2.0,1.0,1.0,0.1331999999999999,-0.0612309899999997,5.705092246838502,98.0,211.0,8.0,3.0,38.0,-0.3701428200000123
6634,1999026,1.670238103943877,2.8200000000000003,1.675,8.0,2.0,2.0,0.0,-0.4692202443749984,7.411033116170734,86.0,100.0,9.0,2.0,34.25,-1.5697232699999404
6641,1605831,1.8738196284594724,2.6133333333333333,1.91,0.0,0.0,0.0,0.0,-0.7413721266666666,8.488259808163635,123.0,211.0,10.0,3.0,33.5,-0.0866161499999975
6648,1867997,1.9033275024196263,2.5975,1.903333333333333,0.0,0.0,0.0,0.0,-0.3444339066666657,4.882255269184835,225.0,100.0,16.0,4.0,18.66666603088379,0.4070730500000081
6662,2261258,1.3839795243878612,2.27,1.586666666666667,0.0,0.0,0.0,1.7396,-1.2291721242638742,3.085301753198777,62.0,1.0,10.0,5.0,29.11111068725586,-2.8582420300000138
6669,2261286,1.741774304738837,2.55,1.9172727272727272,0.0,0.0,0.0,1.6655,-1.137568621171873,3.913060398802221,2.0,209.0,6.0,1.0,37.66666793823242,3.124930120000016
6682,1999221,1.6780612443343537,2.316666666666667,1.6825,2.0,1.0,1.0,0.0,-0.3549679925000006,5.147889414826838,139.0,210.0,8.0,3.0,20.5,-1.659001649999993
6701,2130397,2.1723012107319937,2.465,2.2333333333333334,0.0,0.0,0.0,0.0506999999999999,-1.6033317494444432,1.6335737344818178,12.0,99.0,18.0,6.0,18.0,-1.5256688999999994
6704,2130416,2.662091179126658,2.316666666666667,2.744615384615385,0.0,0.0,0.0,4.202999999999999,-1.2187527606249997,2.0507330196534626,2.0,112.0,8.0,3.0,20.5,1.967636209999995
6706,557559,2.1618996415216323,2.316666666666667,2.2076923076923074,6.0,1.0,1.0,0.0,-0.8029688784062486,5.565181266767598,2.0,110.0,8.0,3.0,30.0,-0.9368675000000052
6712,2261535,2.0125449320388102,2.5975,2.03,8.0,1.0,1.0,0.0,-0.1814987822413787,10.638439541922803,123.0,212.0,16.0,4.0,40.875,-1.5393191999999658
6716,1999407,1.899999999999997,2.5975,1.9,0.0,0.0,0.0,0.0,0.0077165399999987,9.210602272661523,194.0,211.0,16.0,4.0,29.0,-0.4230651700000294
6737,1213084,1.6109806750077995,2.2,1.7154545454545451,1.0,1.0,1.0,0.2906000000000004,-0.3489942791249927,4.936050194228205,62.0,211.0,1.0,1.0,42.33333206176758,-0.0039209100000334
6745,688852,1.7284309877670987,2.8200000000000003,1.7342857142857142,2.0,1.0,1.0,0.0,-0.1953148499999997,4.771500013789294,164.0,111.0,9.0,2.0,19.39999961853028,-1.0417821600000252
6747,1868522,1.9569236372703167,2.5975,1.97875,5.0,1.0,1.0,0.0,-0.829246641666669,9.239144648258264,62.0,120.0,16.0,4.0,35.0,0.1977665699999988
6765,1868590,1.44555267889372,2.2875,1.487,0.0,0.0,0.0,0.0,-0.4669380883333325,3.497656121090954,12.0,101.0,9.0,4.0,21.33333396911621,-1.7963281600000016
6783,2261854,2.043742138171883,2.465,2.052,0.0,0.0,0.0,0.0,-0.7604106922222198,7.194177194564093,11.0,108.0,18.0,6.0,27.77777862548828,-0.6076078400000142
6798,1344417,2.044504830026086,2.27,2.05,0.0,0.0,0.0,0.0,-0.0355900749999982,10.108140591288002,65.0,101.0,10.0,5.0,37.5,-2.053492960000028
6802,689076,1.75753485804248,3.44,1.8866666666666667,2.0,1.0,1.0,0.0,-0.5208822299999984,6.975407029671377,123.0,111.0,8.0,1.0,51.0,0.4865503499999875
6803,558006,2.312777025988652,2.55,2.3363636363636364,2.6666666666666665,3.0,3.0,0.0,-0.5757239358333331,4.433847654386925,205.0,111.0,6.0,1.0,20.0,0.5982864199999938
6817,689172,2.095239788850128,3.44,2.099,2.0,2.0,2.0,0.8305999999999996,-0.0461666366241481,3.854411510979593,8.0,12.0,8.0,1.0,21.85714340209961,1.354481519999979
6818,689182,1.7623655363573796,2.27,1.7792307692307694,0.0,0.0,0.0,0.0,-0.3634950637499994,4.913943990647906,12.0,109.0,10.0,5.0,20.25,-2.737657590000026
6820,1737764,1.7816125672494318,2.518,1.79,0.0,0.0,0.0,0.0,-0.6777947102222233,5.386685360167789,139.0,112.0,17.0,5.0,19.86666679382324,-0.342825140000059
6828,1082444,2.7338917969916894,2.27,2.776,0.0,0.0,0.0,0.5895,-0.5841705916666674,4.271577480556063,14.0,11.0,10.0,5.0,26.66666603088379,-2.565162530000009
6831,1344601,2.396278093031177,2.518,2.4,0.0,0.0,0.0,0.0,-0.3833048579166668,12.66929956098062,14.0,119.0,17.0,5.0,58.44444274902344,-1.35116045999996
6836,1737849,1.7240069605427912,2.2875,1.735,0.0,0.0,0.0,0.0,-0.0545299083333326,7.542128391079458,129.0,212.0,9.0,4.0,34.5,-2.3272289600000136
6853,2131142,1.5576439180844497,2.5975,1.668,0.0,0.0,0.0,0.0,-0.7124503516666655,6.886326573150504,187.0,201.0,16.0,4.0,37.66666793823242,-0.9371234900000048
6858,1344758,1.6857628439456005,2.8200000000000003,1.6975,8.0,3.0,3.0,0.0,-0.366336929444446,6.526931631863566,194.0,111.0,9.0,2.0,31.33333396911621,-1.18182065000002
6863,2262288,1.68995643472873,2.518,1.748,5.5,2.0,2.0,0.0,-1.4270797844444434,6.480552798783898,129.0,101.0,17.0,5.0,47.66666793823242,-1.2615332499999852
6882,1344857,1.3220045748381408,2.55,1.5533333333333332,1.0,1.0,1.0,1.469,-1.098999187447916,1.932581590949448,189.0,201.0,6.0,1.0,17.5,1.4095272099999931
6892,2000274,1.6652660330849651,2.27,1.6734782608695653,8.5,2.0,2.0,0.0,-0.3072993389612037,7.533300033413392,198.0,221.0,10.0,5.0,23.39999961853028,-2.196796910000103
6910,558577,1.7004497108092838,2.5975,1.7781818181818183,8.5,2.0,2.0,0.0,-0.8997386459999973,8.832724708589527,127.0,211.0,16.0,4.0,50.400001525878906,-2.0398636800000247
6912,1476082,1.4832396974191342,2.465,1.6,0.0,0.0,0.0,0.6536000000000004,-0.6059402041666662,2.0851182920992954,194.0,201.0,18.0,6.0,7.333333492279053,-1.8971322099999952
6914,2131463,2.3307768091585594,2.2,2.3316666666666666,11.0,2.0,2.0,0.0,-0.1241299288690527,16.292981251791442,121.0,211.0,1.0,1.0,59.25,0.0262463599999591
6936,2131552,2.03938636321069,2.5975,2.076,0.0,0.0,0.0,0.0,-0.4146248876041675,7.461408046575831,139.0,102.0,16.0,4.0,40.20000076293945,0.4896455900000092
6938,2262633,2.0313484684907626,2.518,2.0364705882352943,0.0,0.0,0.0,0.0,-0.0694132860702817,2.667371997793621,8.0,221.0,17.0,5.0,17.0,-0.7188758599999687
6942,1869444,1.439590695762208,2.27,1.595625,0.0,0.0,0.0,1.1676,-1.1191077456944452,3.981931372810452,2.0,101.0,10.0,5.0,27.55555534362793,-2.918207379999984
6944,2262667,1.8496780787959493,2.2875,1.9030434782608696,4.0,1.0,1.0,0.0,-0.902261887499998,8.526416561117534,62.0,221.0,9.0,4.0,40.75,-1.5850219099999665
6948,689821,1.5787145740899609,2.465,1.5947058823529412,0.0,0.0,0.0,0.0,-0.3983257091666654,8.00402210109885,141.0,102.0,18.0,6.0,46.0,-2.131828550000023
6952,1607336,1.753873305529806,2.518,1.762857142857143,4.0,1.0,1.0,0.0,-0.5380357655555557,4.061526377490749,63.0,210.0,17.0,5.0,16.66666603088379,-1.2414467200001127
6956,2131643,1.765349993484067,2.2,1.9505,1.0,1.0,1.0,1.7548,-1.030623323281251,3.2632333078529743,14.0,109.0,1.0,1.0,22.875,0.331032529999959
6965,1476336,1.6515557330581296,2.316666666666667,1.7325,0.0,0.0,0.0,0.0,-0.2127426793750046,10.564123116764051,194.0,201.0,8.0,3.0,62.75,0.4750724299999973
6983,1214287,2.002748111970152,2.27,2.005,0.0,0.0,0.0,0.0,-0.1903523285714275,8.012322437556612,12.0,201.0,10.0,5.0,41.71428680419922,-2.800937299999987
6999,559010,2.137768110126122,2.6133333333333333,2.1844444444444444,0.0,0.0,0.0,1.1625,-0.4663309552083324,4.572204074019703,205.0,110.0,10.0,3.0,26.66666603088379,-0.1723138099999914
7001,2394030,1.6220930381154384,2.465,1.655333333333333,0.0,0.0,0.0,0.0,-0.8002405472222228,7.363115183388262,193.0,110.0,18.0,6.0,40.66666793823242,-2.395866490000003
7004,2131903,1.7559416169655595,2.316666666666667,1.8633333333333333,6.5,2.0,2.0,0.0,-0.8248441598571474,6.816730776622962,139.0,212.0,8.0,3.0,32.0,-0.8436019600000577
7010,690125,2.0999999999999983,2.6133333333333333,2.1,0.0,0.0,0.0,0.0,-0.1848801616666643,7.79256280113331,58.0,101.0,10.0,3.0,43.66666793823242,-0.0548526399999786
7016,2131937,1.7612338541527155,2.5975,1.7999999999999998,0.0,0.0,0.0,0.0,-0.4586568516666697,9.63644867893418,58.0,11.0,16.0,4.0,58.0,-0.3789622199999485
7017,2263010,2.3355925510667035,2.518,2.34,0.0,0.0,0.0,0.0,-0.009782669999988,16.84856461208866,156.0,101.0,17.0,5.0,67.66666412353516,-0.462432079999985
7053,1476734,1.6864083474545035,2.2875,1.7933333333333332,2.0,1.0,1.0,0.0049000000000001,-0.7309107334821423,2.7207923507511187,2.0,199.0,9.0,4.0,16.25,-1.9545314800000144
7060,1345690,1.774411856993796,2.465,1.795,0.0,0.0,0.0,0.0,-0.7583951897916652,13.244012912448657,225.0,210.0,18.0,6.0,49.0,-1.9151731200000768
7064,2132155,0.9300000000000004,2.6133333333333333,0.93,1.0,1.0,1.0,0.0,0.02365727875,1.0169357162248764,223.0,110.0,10.0,3.0,11.0,-0.3217013000000008
7079,297235,2.192949145996447,2.465,2.27375,0.0,0.0,0.0,0.6848000000000001,-1.147758531171875,7.041856392091748,65.0,21.0,18.0,6.0,50.25,-1.725480740000009
7086,559412,1.7781773841182664,2.2,2.0116666666666667,4.0,1.0,1.0,0.2947999999999995,-1.3356315886184256,3.386640747248874,11.0,100.0,1.0,1.0,14.315789222717283,0.7279488799999285
7101,2263405,1.5960948002125708,2.518,1.689,0.0,0.0,0.0,0.6322999999999999,-0.5836850750000006,5.278887784804327,129.0,211.0,17.0,5.0,30.66666603088379,-1.4515878899999848
